Name,Age,Manipulation Capacity,Analitical Capacity,Computer Skills,Teamwork,Self Learning,Best Career
Person_984,34,7.282139983392854,8.637017182183717,5.007083931915275,6.600735729316606,6.473228658116109,Biomedical Engineer
Person_985,58,6.804234189439676,8.88246317877406,7.02671684325912,5.812490447624889,7.381220845285225,Software Engineer
Person_986,25,5.490546012258621,7.427269620645022,6.177126722305425,7.312184630699619,6.356311874519003,Environmental Engineer
Person_987,40,7.097085535225736,9.993476412433658,3.702845307257459,5.223053394085584,7.28364759557836,Aerospace Engineer
Person_988,59,5.851404185700481,9.23657600191571,8.526903387454544,5.982009427476423,6.16889661209878,Software Engineer
Person_989,35,7.293367155968435,9.597124528764539,3.003212435991041,5.503587823813912,7.703618475463241,Aerospace Engineer
Person_990,34,7.620581508163291,8.222553291585658,4.422835730430896,3.8342863056806555,6.712098484370809,Electrical Engineer
Person_991,49,5.282388910441364,8.58023288621593,8.304482058487483,5.999386741666346,6.1960857971638905,Software Engineer
Person_992,49,6.743124140111032,7.156948385911553,3.4868144463506123,6.135149106844383,6.81998126337249,Chemical Engineer
Person_993,51,7.888402856435036,8.247977856497762,6.571180795019442,6.918428102223959,7.96328910876588,Biomedical Engineer
Person_994,56,7.097595202862927,7.654653788417665,5.5632635781070965,3.9117306795011575,7.203263845733857,Electrical Engineer
Person_995,32,8.24269091028522,8.148636190469864,4.810759755839464,4.993616559074944,6.353786886337117,Electrical Engineer
Person_996,40,8.475435105743475,8.368382298995776,4.114706044047432,4.46231889783094,6.059773304540454,Electrical Engineer
Person_997,23,8.925932265100101,7.154509782009852,3.6208481672090684,7.844380600595388,6.655993410173393,Civil Engineer
Person_998,24,6.644183210521216,9.627684793936725,6.7189837224844,6.785496093689372,6.1000706322657585,Biomedical Engineer
Person_999,59,6.847743924190184,9.380971018818615,5.720988305083104,6.038010206380688,7.172772987586855,Biomedical Engineer
